1,0.050400398671627045
2,0.05171029269695282
3,0.05120409280061722
4,0.05561987683176994
5,0.04839368164539337
6,0.04950902238488197
7,0.043547794222831726
8,0.04764783754944801
9,0.0467568077147007
10,0.04527989774942398
11,0.046169206500053406
12,0.052174389362335205
13,0.0471329465508461
14,0.054778218269348145
15,0.04737214744091034
16,0.04868229478597641
17,0.047472067177295685
18,0.0422268882393837
19,0.041566744446754456
20,0.04447561502456665
21,0.04218638688325882
22,0.04621199518442154
23,0.04486741125583649
24,0.04587549716234207
25,0.04246886819601059
26,0.04276937246322632
27,0.04201206564903259
28,0.047080960124731064
29,0.04417183995246887
30,0.032719261944293976
31,0.03754841908812523
32,0.037997305393218994
33,0.04525093734264374
34,0.03872275352478027
35,0.04045972600579262
36,0.039653610438108444
37,0.04230520501732826
38,0.03845658153295517
39,0.034409552812576294
40,0.04166668653488159
41,0.035115838050842285
42,0.03720968961715698
43,0.033259693533182144
44,0.03442545235157013
45,0.03694438561797142
46,0.03477238863706589
47,0.03302891552448273
48,0.03494851663708687
49,0.0341782346367836
50,0.03298038989305496
51,0.033625222742557526
52,0.03564586490392685
53,0.03411417827010155
54,0.032611094415187836
55,0.032311905175447464
56,0.033582549542188644
57,0.036669980734586716
58,0.03535329923033714
59,0.030408237129449844
60,0.03087119199335575
61,0.03289111703634262
62,0.03401751443743706
63,0.03258433938026428
64,0.035620272159576416
65,0.035815902054309845
66,0.034957416355609894
67,0.0360465869307518
68,0.03197237104177475
69,0.0324661061167717
70,0.03161437809467316
71,0.036000851541757584
72,0.03437817096710205
73,0.033530689775943756
74,0.0342659056186676
75,0.03389445319771767
76,0.03443301469087601
77,0.03535732626914978
78,0.03149258345365524
79,0.03189434856176376
80,0.03248119354248047
81,0.03287019953131676
82,0.034059301018714905
83,0.03378338739275932
84,0.032452292740345
85,0.02984003536403179
86,0.032398685812950134
87,0.034253645688295364
88,0.03311636671423912
89,0.0314164012670517
90,0.03366285562515259
91,0.034190841019153595
92,0.030854955315589905
93,0.03443538025021553
94,0.032458044588565826
95,0.030865315347909927
96,0.032386451959609985
97,0.02906171977519989
98,0.02977772057056427
99,0.032104767858982086
100,0.03197828680276871
101,0.031062601134181023
102,0.028405167162418365
103,0.03247286006808281
104,0.03379526734352112
